statename,year,hs_acres,hs_claims,state,statehood_year,region
North Dakota,1881,466087.5,3188,ND,1889,North Central
North Dakota,1882,571131,3903,ND,1889,North Central
North Dakota,1883,703552.5,4770.5,ND,1889,North Central
North Dakota,1884,902461,6050,ND,1889,North Central
North Dakota,1885,1176476.5,7796.5,ND,1889,North Central
North Dakota,1886,1421292,9355,ND,1889,North Central
North Dakota,1887,1724794.5,11284,ND,1889,North Central
North Dakota,1888,2163792.5,14068.5,ND,1889,North Central
North Dakota,1889,2622172.5,16975.5,ND,1889,North Central
North Dakota,1890,2914926.5,18838.5,ND,1889,North Central
North Dakota,1891,3155451.5,20380.5,ND,1889,North Central
North Dakota,1892,3354990.5,21629.5,ND,1889,North Central
North Dakota,1893,3582301.5,23093.5,ND,1889,North Central
North Dakota,1894,3751207.5,24177.5,ND,1889,North Central
North Dakota,1895,3913935.5,25226.5,ND,1889,North Central
North Dakota,1896,4051221.5,26109.5,ND,1889,North Central
North Dakota,1897,4179606.5,26940.5,ND,1889,North Central
North Dakota,1898,4427240.5,28549.5,ND,1889,North Central
North Dakota,1899,4725885.5,30478.5,ND,1889,North Central
North Dakota,1900,5053723.5,32592.5,ND,1889,North Central
North Dakota,1901,5418502.5,34953.5,ND,1889,North Central
North Dakota,1902,5766680.5,37223.5,ND,1889,North Central
North Dakota,1903,6297128.5,40693.5,ND,1889,North Central
North Dakota,1904,6843370.5,44410.5,ND,1889,North Central
North Dakota,1905,7940089.5,51724.5,ND,1889,North Central
North Dakota,1906,8949192.5,58491.5,ND,1889,North Central
North Dakota,1907,10201666.5,66859.5,ND,1889,North Central
North Dakota,1908,12069754.5,81146.5,ND,1889,North Central
North Dakota,1909,13347391.5,90345.5,ND,1889,North Central
North Dakota,1910,14301393.5,96516.5,ND,1889,North Central
North Dakota,1911,15349039.5,103269.5,ND,1889,North Central
North Dakota,1912,16379998.5,110105.5,ND,1889,North Central
North Dakota,1913,17310936.5,116386.5,ND,1889,North Central
North Dakota,1914,17905610.5,120576.5,ND,1889,North Central
North Dakota,1915,18332822.5,123640.5,ND,1889,North Central
North Dakota,1916,18666251.5,126081.5,ND,1889,North Central
North Dakota,1917,18991030.5,128429.5,ND,1889,North Central
North Dakota,1918,19260126.5,130131.5,ND,1889,North Central
North Dakota,1919,19426022.5,131169.5,ND,1889,North Central
North Dakota,1920,19628930.5,132471.5,ND,1889,North Central
North Dakota,1921,19737737.5,133234.5,ND,1889,North Central
North Dakota,1922,19828188.5,133877.5,ND,1889,North Central
North Dakota,1923,19879747.5,134249.5,ND,1889,North Central
North Dakota,1924,19918874.5,134522.5,ND,1889,North Central
North Dakota,1925,19938083.5,134670.5,ND,1889,North Central
North Dakota,1926,19955164.5,134788.5,ND,1889,North Central
North Dakota,1927,19964709.5,134860.5,ND,1889,North Central
North Dakota,1928,19975250.5,134933.5,ND,1889,North Central
North Dakota,1929,19981785.5,134998.5,ND,1889,North Central
North Dakota,1930,19986024.5,135030.5,ND,1889,North Central
North Dakota,1931,19996052.5,135093.5,ND,1889,North Central
North Dakota,1932,19998808.5,135126.5,ND,1889,North Central
North Dakota,1933,20000938.5,135155.5,ND,1889,North Central
North Dakota,1934,20005852.5,135188.5,ND,1889,North Central
North Dakota,1935,20011172.5,135221.5,ND,1889,North Central
North Dakota,1936,20014026.5,135253.5,ND,1889,North Central
North Dakota,1937,20021098.5,135311.5,ND,1889,North Central
North Dakota,1938,20026030.5,135345.5,ND,1889,North Central
North Dakota,1939,20031042.5,135381.5,ND,1889,North Central
North Dakota,1940,20034290.5,135404.5,ND,1889,North Central
North Dakota,1941,20035525.5,135409.5,ND,1889,North Central
North Dakota,1942,20036041.5,135417.5,ND,1889,North Central
North Dakota,1943,20037133.5,135425.5,ND,1889,North Central
North Dakota,1944,20037543.5,135429.5,ND,1889,North Central
North Dakota,1945,20037680.5,135430.5,ND,1889,North Central
North Dakota,1946,20037870.5,135432.5,ND,1889,North Central
North Dakota,1947,20037870.5,135432.5,ND,1889,North Central
North Dakota,1948,20038328.5,135436.5,ND,1889,North Central
North Dakota,1949,20038328.5,135436.5,ND,1889,North Central
North Dakota,1950,20038649.5,135439.5,ND,1889,North Central
North Dakota,1951,20038649.5,135439.5,ND,1889,North Central
North Dakota,1952,20038649.5,135439.5,ND,1889,North Central
North Dakota,1953,20038649.5,135439.5,ND,1889,North Central
North Dakota,1954,20038649.5,135439.5,ND,1889,North Central
North Dakota,1955,20039274.5,135444.5,ND,1889,North Central
North Dakota,1956,20039274.5,135444.5,ND,1889,North Central
North Dakota,1957,20039274.5,135444.5,ND,1889,North Central
North Dakota,1958,20039274.5,135444.5,ND,1889,North Central
North Dakota,1959,20039484.5,135446.5,ND,1889,North Central
North Dakota,1960,20039484.5,135446.5,ND,1889,North Central
North Dakota,1961,20039638.5,135447.5,ND,1889,North Central
Ohio,1868,200,3,OH,1803,North Central
Ohio,1869,1307,16,OH,1803,North Central
Ohio,1870,1866,25,OH,1803,North Central
Ohio,1871,2127,30,OH,1803,North Central
Ohio,1872,2383,34,OH,1803,North Central
Ohio,1873,2607,37,OH,1803,North Central
Ohio,1874,3380,49,OH,1803,North Central
Ohio,1875,4814,66,OH,1803,North Central
Ohio,1876,5894,80,OH,1803,North Central
Ohio,1877,6732,93,OH,1803,North Central
Ohio,1878,6994,98,OH,1803,North Central
Ohio,1879,7192,100,OH,1803,North Central
Ohio,1880,7312,102,OH,1803,North Central
Ohio,1881,7432,104,OH,1803,North Central
Ohio,1882,7472,105,OH,1803,North Central
Ohio,1883,7632,106,OH,1803,North Central
Ohio,1884,7632,106,OH,1803,North Central
Ohio,1885,7632,106,OH,1803,North Central
Ohio,1886,7672,107,OH,1803,North Central
Ohio,1887,7672,107,OH,1803,North Central
Ohio,1888,7672,107,OH,1803,North Central
Ohio,1889,7672,107,OH,1803,North Central
Ohio,1890,7672,107,OH,1803,North Central
Ohio,1891,7672,107,OH,1803,North Central
Ohio,1892,7672,107,OH,1803,North Central
Ohio,1893,7672,107,OH,1803,North Central
Ohio,1894,7672,107,OH,1803,North Central
Ohio,1895,7672,107,OH,1803,North Central
Ohio,1896,7672,107,OH,1803,North Central
Ohio,1897,7672,107,OH,1803,North Central
Ohio,1898,7672,107,OH,1803,North Central
Ohio,1899,7672,107,OH,1803,North Central
Ohio,1900,7672,107,OH,1803,North Central
Ohio,1901,7672,107,OH,1803,North Central
Ohio,1902,7707,108,OH,1803,North Central
Ohio,1903,7707,108,OH,1803,North Central
Ohio,1904,7707,108,OH,1803,North Central
Ohio,1905,7707,108,OH,1803,North Central
Ohio,1906,7707,108,OH,1803,North Central
Ohio,1907,7707,108,OH,1803,North Central
Ohio,1908,7707,108,OH,1803,North Central
Ohio,1909,7707,108,OH,1803,North Central
Ohio,1910,7707,108,OH,1803,North Central
Ohio,1911,7707,108,OH,1803,North Central
Ohio,1912,7707,108,OH,1803,North Central
Ohio,1913,7707,108,OH,1803,North Central
Ohio,1914,7707,108,OH,1803,North Central
Ohio,1915,7707,108,OH,1803,North Central
Ohio,1916,7707,108,OH,1803,North Central
Ohio,1917,7707,108,OH,1803,North Central
Ohio,1918,7707,108,OH,1803,North Central
Ohio,1919,7707,108,OH,1803,North Central
Ohio,1920,7707,108,OH,1803,North Central
Ohio,1921,7707,108,OH,1803,North Central
Ohio,1922,7707,108,OH,1803,North Central
Ohio,1923,7707,108,OH,1803,North Central
Ohio,1924,7707,108,OH,1803,North Central
Ohio,1925,7707,108,OH,1803,North Central
Ohio,1926,7707,108,OH,1803,North Central
Ohio,1927,7707,108,OH,1803,North Central
Ohio,1928,7707,108,OH,1803,North Central
Ohio,1929,7707,108,OH,1803,North Central
Ohio,1930,7707,108,OH,1803,North Central
Ohio,1931,7707,108,OH,1803,North Central
Ohio,1932,7707,108,OH,1803,North Central
Ohio,1933,7707,108,OH,1803,North Central
Ohio,1934,7707,108,OH,1803,North Central
Ohio,1935,7707,108,OH,1803,North Central
Ohio,1936,7707,108,OH,1803,North Central
Ohio,1937,7707,108,OH,1803,North Central
Ohio,1938,7707,108,OH,1803,North Central
Ohio,1939,7707,108,OH,1803,North Central
Ohio,1940,7707,108,OH,1803,North Central
Ohio,1941,7707,108,OH,1803,North Central
Ohio,1942,7707,108,OH,1803,North Central
Ohio,1943,7707,108,OH,1803,North Central
Ohio,1944,7707,108,OH,1803,North Central
Ohio,1945,7707,108,OH,1803,North Central
Ohio,1946,7707,108,OH,1803,North Central
Ohio,1947,7707,108,OH,1803,North Central
Ohio,1948,7707,108,OH,1803,North Central
Ohio,1949,7707,108,OH,1803,North Central
Ohio,1950,7707,108,OH,1803,North Central
Ohio,1951,7707,108,OH,1803,North Central
Ohio,1952,7707,108,OH,1803,North Central
Ohio,1953,7707,108,OH,1803,North Central
Ohio,1954,7707,108,OH,1803,North Central
Ohio,1955,7707,108,OH,1803,North Central
Ohio,1956,7707,108,OH,1803,North Central
Ohio,1957,7707,108,OH,1803,North Central
Ohio,1958,7707,108,OH,1803,North Central
Ohio,1959,7707,108,OH,1803,North Central
Ohio,1960,7707,108,OH,1803,North Central
Ohio,1961,7707,108,OH,1803,North Central
Oklahoma,1868,0,0,OK,1907,South
Oklahoma,1869,0,0,OK,1907,South
Oklahoma,1870,0,0,OK,1907,South
Oklahoma,1871,0,0,OK,1907,South
Oklahoma,1872,0,0,OK,1907,South
Oklahoma,1873,0,0,OK,1907,South
Oklahoma,1874,0,0,OK,1907,South
Oklahoma,1875,0,0,OK,1907,South
Oklahoma,1876,0,0,OK,1907,South
Oklahoma,1877,0,0,OK,1907,South
Oklahoma,1878,0,0,OK,1907,South
Oklahoma,1879,0,0,OK,1907,South
Oklahoma,1880,0,0,OK,1907,South
Oklahoma,1881,0,0,OK,1907,South
Oklahoma,1882,0,0,OK,1907,South
Oklahoma,1883,0,0,OK,1907,South
Oklahoma,1884,0,0,OK,1907,South
Oklahoma,1885,0,0,OK,1907,South
Oklahoma,1886,0,0,OK,1907,South
Oklahoma,1887,0,0,OK,1907,South
Oklahoma,1888,0,0,OK,1907,South
Oklahoma,1889,0,0,OK,1907,South
Oklahoma,1890,960,6,OK,1907,South
Oklahoma,1891,17160,111,OK,1907,South
Oklahoma,1892,43728,282,OK,1907,South
Oklahoma,1893,80148,515,OK,1907,South
Oklahoma,1894,171786,1109,OK,1907,South
Oklahoma,1895,671170,4307,OK,1907,South
Oklahoma,1896,1058387,6793,OK,1907,South
Oklahoma,1897,1282437,8263,OK,1907,South
Oklahoma,1898,1490874,9645,OK,1907,South
Oklahoma,1899,1728813,11256,OK,1907,South
Oklahoma,1900,2121214,13899,OK,1907,South
Oklahoma,1901,4045844,26501,OK,1907,South
Oklahoma,1902,5421188,35565,OK,1907,South
Oklahoma,1903,6070949,39883,OK,1907,South
Oklahoma,1904,6697549,43985,OK,1907,South
Oklahoma,1905,7754139,51101,OK,1907,South
Oklahoma,1906,8790012,58054,OK,1907,South
Oklahoma,1907,9992330,66084,OK,1907,South
Oklahoma,1908,11238304,74402,OK,1907,South
Oklahoma,1909,12420782,82280,OK,1907,South
Oklahoma,1910,13078267,86773,OK,1907,South
Oklahoma,1911,13632113,90448,OK,1907,South
Oklahoma,1912,13968670,92767,OK,1907,South
Oklahoma,1913,14349899,95494,OK,1907,South
Oklahoma,1914,14517958,96727,OK,1907,South
Oklahoma,1915,14592960,97296,OK,1907,South
Oklahoma,1916,14652835,97770,OK,1907,South
Oklahoma,1917,14703584,98172,OK,1907,South
Oklahoma,1918,14737241,98453,OK,1907,South
Oklahoma,1919,14760075,98637,OK,1907,South
Oklahoma,1920,14789385,98892,OK,1907,South
Oklahoma,1921,14805658,99038,OK,1907,South
Oklahoma,1922,14822301,99177,OK,1907,South
Oklahoma,1923,14832340,99268,OK,1907,South
Oklahoma,1924,14842539,99364,OK,1907,South
Oklahoma,1925,14850460,99426,OK,1907,South
Oklahoma,1926,14858318,99490,OK,1907,South
Oklahoma,1927,14865185,99545,OK,1907,South
Oklahoma,1928,14865185,99545,OK,1907,South
Oklahoma,1929,14865185,99545,OK,1907,South
Oklahoma,1930,14865185,99545,OK,1907,South
Oklahoma,1931,14865185,99545,OK,1907,South
Oklahoma,1932,14865185,99545,OK,1907,South
Oklahoma,1933,14865185,99545,OK,1907,South
Oklahoma,1934,14865185,99545,OK,1907,South
Oklahoma,1935,14865185,99545,OK,1907,South
Oklahoma,1936,14865185,99545,OK,1907,South
Oklahoma,1937,14865185,99545,OK,1907,South
Oklahoma,1938,14865185,99545,OK,1907,South
Oklahoma,1939,14865185,99545,OK,1907,South
Oklahoma,1940,14865185,99545,OK,1907,South
Oklahoma,1941,14865185,99545,OK,1907,South
Oklahoma,1942,14865440,99551,OK,1907,South
Oklahoma,1943,14865480,99552,OK,1907,South
Oklahoma,1944,14865480,99552,OK,1907,South
Oklahoma,1945,14865527,99553,OK,1907,South
Oklahoma,1946,14865527,99553,OK,1907,South
Oklahoma,1947,14865527,99553,OK,1907,South
Oklahoma,1948,14865527,99553,OK,1907,South
Oklahoma,1949,14865527,99553,OK,1907,South
Oklahoma,1950,14865650,99554,OK,1907,South
Oklahoma,1951,14865806,99555,OK,1907,South
Oklahoma,1952,14865806,99555,OK,1907,South
Oklahoma,1953,14865912,99557,OK,1907,South
Oklahoma,1954,14865912,99557,OK,1907,South
Oklahoma,1955,14865912,99557,OK,1907,South
Oklahoma,1956,14865912,99557,OK,1907,South
Oklahoma,1957,14865912,99557,OK,1907,South
Oklahoma,1958,14865912,99557,OK,1907,South
Oklahoma,1959,14865912,99557,OK,1907,South
Oklahoma,1960,14865912,99557,OK,1907,South
Oklahoma,1961,14865912,99557,OK,1907,South
Oregon,1868,4068,17,OR,1859,West
Oregon,1869,13597,80,OR,1859,West
Oregon,1870,28968,183,OR,1859,West
Oregon,1871,52467,336,OR,1859,West
Oregon,1872,79438,519,OR,1859,West
Oregon,1873,118980,782,OR,1859,West
Oregon,1874,155976,1042,OR,1859,West
Oregon,1875,203596,1370,OR,1859,West
Oregon,1876,248392,1683,OR,1859,West
Oregon,1877,306682,2095,OR,1859,West
Oregon,1878,361431,2517,OR,1859,West
Oregon,1879,397456,2812,OR,1859,West
Oregon,1880,437330,3150,OR,1859,West
Oregon,1881,487647,3536,OR,1859,West
Oregon,1882,551285,4017,OR,1859,West
Oregon,1883,636845,4617,OR,1859,West
Oregon,1884,714130,5176,OR,1859,West
Oregon,1885,782121,5653,OR,1859,West
Oregon,1886,858146,6216,OR,1859,West
Oregon,1887,948920,6831,OR,1859,West
Oregon,1888,1067846,7629,OR,1859,West
Oregon,1889,1213611,8590,OR,1859,West
Oregon,1890,1353920,9515,OR,1859,West
Oregon,1891,1519561,10602,OR,1859,West
Oregon,1892,1695627,11770,OR,1859,West
Oregon,1893,1844415,12749,OR,1859,West
Oregon,1894,1960513,13515,OR,1859,West
Oregon,1895,2092918,14385,OR,1859,West
Oregon,1896,2245183,15392,OR,1859,West
Oregon,1897,2423185,16587,OR,1859,West
Oregon,1898,2634583,18014,OR,1859,West
Oregon,1899,2814394,19231,OR,1859,West
Oregon,1900,2982539,20376,OR,1859,West
Oregon,1901,3134729,21427,OR,1859,West
Oregon,1902,3265565,22337,OR,1859,West
Oregon,1903,3384002,23144,OR,1859,West
Oregon,1904,3493640,23888,OR,1859,West
Oregon,1905,3641144,24887,OR,1859,West
Oregon,1906,3782118,25831,OR,1859,West
Oregon,1907,3944895,26936,OR,1859,West
Oregon,1908,4244868,28973,OR,1859,West
Oregon,1909,4491294,30613,OR,1859,West
Oregon,1910,4741595,32288,OR,1859,West
Oregon,1911,4946034,33687,OR,1859,West
Oregon,1912,5139626,34994,OR,1859,West
Oregon,1913,5341180,36380,OR,1859,West
Oregon,1914,5602298,38104,OR,1859,West
Oregon,1915,5875203,39864,OR,1859,West
Oregon,1916,6205035,41810,OR,1859,West
Oregon,1917,6576662,44007,OR,1859,West
Oregon,1918,6995777,46430,OR,1859,West
Oregon,1919,7364478,48458,OR,1859,West
Oregon,1920,7712798,50238,OR,1859,West
Oregon,1921,8049523,51821,OR,1859,West
Oregon,1922,8396788,53434,OR,1859,West
Oregon,1923,8710772,54844,OR,1859,West
Oregon,1924,9052697,56248,OR,1859,West
Oregon,1925,9345822,57414,OR,1859,West
